GasDate,FacilityName,FacilityId,ConnectionPointName,ConnectionPointId,ActualQuantity,FlowDirection,State,LocationName,LocationId,Quality
11/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
11/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0,DELIVERY,VIC,Regional - VIC,590012,OK
12/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,0,DELIVERY,NSW,Regional - NSW,590011,OK
12/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,99.46,DELIVERY,NSW,Sydney,520008,OK
12/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,4.566,DELIVERY,NSW,Regional - NSW,590011,OK
12/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.154,DELIVERY,NSW,Regional - NSW,590011,OK
12/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,4.567,DELIVERY,NSW,Regional - NSW,590011,OK
12/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.022,DELIVERY,NSW,Regional - NSW,590011,OK
12/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,12.135,DELIVERY,NSW,Sydney,520008,OK
12/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.47,DELIVERY,NSW,Sydney,520008,OK
12/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
12/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,12.017,DELIVERY,NSW,Regional - NSW,590011,OK
12/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,5.317,DELIVERY,NSW,Canberra,520009,OK
12/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.221,DELIVERY,NSW,Regional - NSW,590011,OK
12/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,210.003,RECEIPT,VIC,Longford Hub,530015,OK
12/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,20.034,DELIVERY,VIC,Longford Hub,530015,OK
