GasDate,FacilityName,FacilityId,ConnectionPointName,ConnectionPointId,ActualQuantity,FlowDirection,State,LocationName,LocationId,Quality
28/01/2020,Moomba to Sydney Pipeline System,520053,Canberra Delivery Stream,1202027,2.13,DELIVERY,NSW,Regional - ACT,590015,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Cootamundra Delivery Stream,1202028,0.123,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Cowra Delivery Stream,1202029,0.268,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Goulburn Delivery Stream,1202031,0.967,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Henty Delivery Stream,1202032,0.006,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Illabo Delivery Stream,1202033,2.375,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Lithgow Delivery Stream,1202034,0.217,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Millthorpe Delivery Stream,1202035,0.009,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Marulan Delivery Stream,1202036,1.622,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Marsden Delivery Stream,1202037,1.519,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,MSP EGP Entry DS,1202038,0,RECEIPT,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Moss Vale Delivery Stream,1202041,0.376,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Oberon Delivery Stream,1202043,1.388,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Orange Delivery Stream,1202044,0.658,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Sallys Corner Delivery Stream,1202046,0.046,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Uranquinty Power Station Delivery Stream,1202047,14.867,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Uranquinty Delivery Stream,1202048,0.825,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Wagga Delivery Stream,1202049,3.141,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Wallendbeen Delivery Stream,1202050,0.063,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Wallerawang Delivery Stream,1202051,0.015,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Wilton Delivery Stream,1202052,103.403,DELIVERY,NSW,Sydney,520008,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,West Wyalong Delivery Stream,1202053,0.038,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Young Delivery Stream,1202054,0.4,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Yass Delivery Stream,1202055,0.058,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Griffith Delivery Stream,1202063,1.626,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Murrami Delivery Stream,1202064,0.066,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Leeton Delivery Stream,1202065,0.485,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Rockdale Delivery Stream,1202066,0.635,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Narrandera Delivery Stream,1202067,0.036,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Ganmain Delivery Stream,1202068,0.004,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Coolamon Delivery Stream,1202069,0.013,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,Junee Delivery Stream,1202070,0.086,DELIVERY,NSW,Regional - NSW,590011,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,MSP MAPS Exit DS,1502039,5,DELIVERY,SA,Moomba Hub,550017,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,MSP MGP Exit DS,1502040,0,DELIVERY,SA,Moomba Hub,550017,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,MSP Inlet Delivery Stream,1502045,165.806,RECEIPT,SA,Moomba Hub,550017,OK
28/01/2020,Moomba to Sydney Pipeline System,520053,MSP SWQP Exit Delivery Stream,1502057,0,DELIVERY,SA,Moomba Hub,550017,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Bulla Park Ethane Delivery Stream,1202018,0.083,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Blayney Delivery Stream,1202019,0.55,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Bargo Delivery Stream,1202020,0.176,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Boorowa Delivery Stream,1202021,0.009,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Bathurst Delivery Stream,1202022,2.066,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Bowral Delivery Stream,1202023,1.283,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Holbrook Delivery Stream,1202024,0.005,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Culcairn North Delivery Stream,1202025,36.866,RECEIPT,NSW,Culcairn,590016,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Culcairn South Delivery Stream,1202026,0,DELIVERY,NSW,Culcairn,590016,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Canberra Delivery Stream,1202027,3.108,DELIVERY,NSW,Regional - ACT,590015,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Cootamundra Delivery Stream,1202028,0.112,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Cowra Delivery Stream,1202029,0.241,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Goulburn Delivery Stream,1202031,1.004,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Henty Delivery Stream,1202032,0.005,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Illabo Delivery Stream,1202033,1.545,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Lithgow Delivery Stream,1202034,0.234,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Millthorpe Delivery Stream,1202035,0.008,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Marulan Delivery Stream,1202036,1.647,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Marsden Delivery Stream,1202037,3.476,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,MSP EGP Entry DS,1202038,15.016,RECEIPT,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Moss Vale Delivery Stream,1202041,0.417,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Oberon Delivery Stream,1202043,1.032,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Orange Delivery Stream,1202044,0.683,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Sallys Corner Delivery Stream,1202046,0.041,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Uranquinty Power Station Delivery Stream,1202047,32.732,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Uranquinty Delivery Stream,1202048,0.742,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Wagga Delivery Stream,1202049,2.982,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Wallendbeen Delivery Stream,1202050,0.061,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Wallerawang Delivery Stream,1202051,0.014,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Wilton Delivery Stream,1202052,82.439,DELIVERY,NSW,Sydney,520008,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,West Wyalong Delivery Stream,1202053,0.034,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Young Delivery Stream,1202054,0.545,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Yass Delivery Stream,1202055,0.058,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Griffith Delivery Stream,1202063,1.623,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Murrami Delivery Stream,1202064,0.063,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Leeton Delivery Stream,1202065,0.457,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Rockdale Delivery Stream,1202066,0.6,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Narrandera Delivery Stream,1202067,0.031,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Ganmain Delivery Stream,1202068,0.004,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Coolamon Delivery Stream,1202069,0.012,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,Junee Delivery Stream,1202070,0.078,DELIVERY,NSW,Regional - NSW,590011,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,MSP MAPS Exit DS,1502039,50,DELIVERY,SA,Moomba Hub,550017,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,MSP MGP Exit DS,1502040,0,DELIVERY,SA,Moomba Hub,550017,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,MSP Inlet Delivery Stream,1502045,114.945,RECEIPT,SA,Moomba Hub,550017,OK
29/01/2020,Moomba to Sydney Pipeline System,520053,MSP SWQP Exit Delivery Stream,1502057,0,DELIVERY,SA,Moomba Hub,550017,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Bulla Park Ethane Delivery Stream,1202018,0.073,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Blayney Delivery Stream,1202019,0.578,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Bargo Delivery Stream,1202020,0.109,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Boorowa Delivery Stream,1202021,0.009,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Bathurst Delivery Stream,1202022,2.094,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Bowral Delivery Stream,1202023,1.263,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Holbrook Delivery Stream,1202024,0.008,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Culcairn North Delivery Stream,1202025,42.486,RECEIPT,NSW,Culcairn,590016,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Culcairn South Delivery Stream,1202026,0,DELIVERY,NSW,Culcairn,590016,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Canberra Delivery Stream,1202027,2.59,DELIVERY,NSW,Regional - ACT,590015,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Cootamundra Delivery Stream,1202028,0.163,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Cowra Delivery Stream,1202029,0.207,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Goulburn Delivery Stream,1202031,0.946,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Henty Delivery Stream,1202032,0.006,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Illabo Delivery Stream,1202033,2.023,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Lithgow Delivery Stream,1202034,0.223,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Millthorpe Delivery Stream,1202035,0.01,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Marulan Delivery Stream,1202036,1.525,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Marsden Delivery Stream,1202037,2.191,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,MSP EGP Entry DS,1202038,30.02,RECEIPT,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Moss Vale Delivery Stream,1202041,0.389,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Oberon Delivery Stream,1202043,1.161,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Orange Delivery Stream,1202044,0.654,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Sallys Corner Delivery Stream,1202046,0.04,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Uranquinty Power Station Delivery Stream,1202047,54.52,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Uranquinty Delivery Stream,1202048,1.295,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Wagga Delivery Stream,1202049,2.494,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Wallendbeen Delivery Stream,1202050,0.057,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Wallerawang Delivery Stream,1202051,0.013,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Wilton Delivery Stream,1202052,80.998,DELIVERY,NSW,Sydney,520008,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,West Wyalong Delivery Stream,1202053,0.036,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Young Delivery Stream,1202054,0.524,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Yass Delivery Stream,1202055,0.059,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Griffith Delivery Stream,1202063,1.591,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Murrami Delivery Stream,1202064,0.067,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Leeton Delivery Stream,1202065,0.429,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Rockdale Delivery Stream,1202066,0.619,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Narrandera Delivery Stream,1202067,0.027,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Ganmain Delivery Stream,1202068,0.004,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Coolamon Delivery Stream,1202069,0.01,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,Junee Delivery Stream,1202070,0.074,DELIVERY,NSW,Regional - NSW,590011,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,MSP MAPS Exit DS,1502039,42,DELIVERY,SA,Moomba Hub,550017,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,MSP MGP Exit DS,1502040,0,DELIVERY,SA,Moomba Hub,550017,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,MSP Inlet Delivery Stream,1502045,128.269,RECEIPT,SA,Moomba Hub,550017,OK
30/01/2020,Moomba to Sydney Pipeline System,520053,MSP SWQP Exit Delivery Stream,1502057,0,DELIVERY,SA,Moomba Hub,550017,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Bulla Park Ethane Delivery Stream,1202018,0.017,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Blayney Delivery Stream,1202019,0.315,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Bargo Delivery Stream,1202020,0.085,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Boorowa Delivery Stream,1202021,0.01,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Bathurst Delivery Stream,1202022,1.81,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Bowral Delivery Stream,1202023,1.45,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Holbrook Delivery Stream,1202024,0.005,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Culcairn North Delivery Stream,1202025,54.489,RECEIPT,NSW,Culcairn,590016,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Culcairn South Delivery Stream,1202026,0,DELIVERY,NSW,Culcairn,590016,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Canberra Delivery Stream,1202027,0.368,DELIVERY,NSW,Regional - ACT,590015,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Cootamundra Delivery Stream,1202028,0.339,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Cowra Delivery Stream,1202029,0.205,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Goulburn Delivery Stream,1202031,0.749,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Henty Delivery Stream,1202032,0.004,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Illabo Delivery Stream,1202033,3.527,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Lithgow Delivery Stream,1202034,0.196,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Millthorpe Delivery Stream,1202035,0.009,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Marulan Delivery Stream,1202036,0.666,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Marsden Delivery Stream,1202037,2.395,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,MSP EGP Entry DS,1202038,25.025,RECEIPT,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Moss Vale Delivery Stream,1202041,0.267,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Oberon Delivery Stream,1202043,1.13,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Orange Delivery Stream,1202044,0.565,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Sallys Corner Delivery Stream,1202046,0.042,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Uranquinty Power Station Delivery Stream,1202047,68.986,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Uranquinty Delivery Stream,1202048,0.838,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Wagga Delivery Stream,1202049,2.166,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Wallendbeen Delivery Stream,1202050,0.059,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Wallerawang Delivery Stream,1202051,0.014,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Wilton Delivery Stream,1202052,103.901,DELIVERY,NSW,Sydney,520008,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,West Wyalong Delivery Stream,1202053,0.037,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Young Delivery Stream,1202054,0.5,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Yass Delivery Stream,1202055,0.064,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Griffith Delivery Stream,1202063,1.602,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Murrami Delivery Stream,1202064,0.066,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Leeton Delivery Stream,1202065,0.326,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Rockdale Delivery Stream,1202066,0.589,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Narrandera Delivery Stream,1202067,0.025,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Ganmain Delivery Stream,1202068,0.005,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Coolamon Delivery Stream,1202069,0.01,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,Junee Delivery Stream,1202070,0.072,DELIVERY,NSW,Regional - NSW,590011,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,MSP MAPS Exit DS,1502039,30,DELIVERY,SA,Moomba Hub,550017,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,MSP MGP Exit DS,1502040,0,DELIVERY,SA,Moomba Hub,550017,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,MSP Inlet Delivery Stream,1502045,156.536,RECEIPT,SA,Moomba Hub,550017,OK
31/01/2020,Moomba to Sydney Pipeline System,520053,MSP SWQP Exit Delivery Stream,1502057,0,DELIVERY,SA,Moomba Hub,550017,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Bulla Park Ethane Delivery Stream,1202018,0,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Blayney Delivery Stream,1202019,0.172,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Bargo Delivery Stream,1202020,0.073,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Boorowa Delivery Stream,1202021,0.009,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Bathurst Delivery Stream,1202022,1.267,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Bowral Delivery Stream,1202023,1.255,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Holbrook Delivery Stream,1202024,0.001,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Culcairn North Delivery Stream,1202025,91.255,RECEIPT,NSW,Culcairn,590016,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Culcairn South Delivery Stream,1202026,0,DELIVERY,NSW,Culcairn,590016,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Canberra Delivery Stream,1202027,1.764,DELIVERY,NSW,Regional - ACT,590015,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Cootamundra Delivery Stream,1202028,0.183,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Cowra Delivery Stream,1202029,0.055,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Goulburn Delivery Stream,1202031,0.333,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Henty Delivery Stream,1202032,0.004,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Illabo Delivery Stream,1202033,2.816,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Lithgow Delivery Stream,1202034,0.181,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Millthorpe Delivery Stream,1202035,0.008,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Marulan Delivery Stream,1202036,0.588,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Marsden Delivery Stream,1202037,2.312,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,MSP EGP Entry DS,1202038,0,RECEIPT,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Moss Vale Delivery Stream,1202041,0.1,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Oberon Delivery Stream,1202043,0.98,DELIVERY,NSW,Regional - NSW,590011,OK
01/02/2020,Moomba to Sydney Pipeline System,520053,Orange Delivery Stream,1202044,0.44,DELIVERY,NSW,Regional - NSW,590011,OK
